qS1,qS2B,qS2,x,y,z,t,set_label
7.7292137,510.11346,1907.9281,-420.92996,171.08348,37.29296842256531,2021-01-27 07:12:27.221919028+00:00,run0_set4
53.12279,904.36865,3273.0994,-203.49077,-4.334238,158.30035684776493,2021-01-27 08:16:44.297043552+00:00,run0_set4
51.65986,802.42615,2782.139,-150.80513,-215.8541,185.07988959273854,2021-01-27 09:39:19.096931232+00:00,run0_set4
43.673164,1086.3442,3735.5833,118.4524,205.28828,313.7215449831755,2021-01-27 14:08:15.985291772+00:00,run0_set4
56.574448,1051.4645,3821.4226,280.01852,31.10202,90.8633859823492,2021-01-27 14:31:00.861786344+00:00,run0_set4
72.1176,1692.2617,5680.597,-9.09374,-59.96006,137.01522590379483,2021-01-27 15:49:26.635048584+00:00,run0_set4
5.323734,492.78644,1649.319,188.91168,116.34154,190.04074411141323,2021-01-27 16:50:10.388969484+00:00,run0_set4
21.68605,755.98553,2855.3396,64.879196,-36.134712,195.29107641092583,2021-01-27 20:53:40.809814772+00:00,run0_set4
81.93601,1261.243,4039.761,-135.1101,-10.585681,181.79914140990792,2021-01-27 21:06:38.793401476+00:00,run0_set4
10.259976,554.9925,2006.9117,42.58285,496.44315,-321.9205774227928,2021-01-27 21:25:48.218202864+00:00,run0_set4
35.285076,972.83685,2992.1702,350.00336,210.4159,-319.4060939539452,2021-01-27 22:04:45.570532196+00:00,run0_set4
6.8137207,488.19455,1749.9843,261.57516,-165.76105,-430.07742279275294,2021-01-27 22:18:08.069958184+00:00,run0_set4
105.364555,1620.114,6292.7905,342.57028,22.334911,61.575045803446415,2021-01-28 00:00:06.030804548+00:00,run0_set4
78.36129,1128.7019,3880.098,429.00372,-92.17933,-226.9094289238286,2021-01-28 03:14:14.356801960+00:00,run0_set4
17.880117,521.682,1787.5764,-461.98282,79.056305,-480.41250044905337,2021-01-28 06:36:47.622736+00:00,run0_set4
54.856773,1455.2025,5111.002,442.5467,-17.848064,224.8348381611563,2021-01-28 07:09:47.826800544+00:00,run0_set4
7.1755056,525.6135,1836.6697,28.915802,-411.934,-114.07553078111334,2021-01-28 10:16:35.267826732+00:00,run0_set4
103.73145,1284.5493,3808.7058,-125.204094,49.03055,-483.20510962890216,2021-01-28 10:24:04.998579736+00:00,run0_set4
61.15934,816.75757,3124.033,227.20528,423.04404,61.35368044162908,2021-01-28 12:07:35.110738576+00:00,run0_set4
56.525955,1140.0043,3818.965,90.85121,103.94894,126.67916631740292,2021-01-28 13:21:39.758573256+00:00,run0_set4
24.233011,769.58167,2624.7466,-249.94534,-274.33954,-480.88361134727984,2021-01-28 15:07:18.696969864+00:00,run0_set4
27.745483,777.14655,2768.272,418.11447,-197.86116,141.77174316540737,2021-01-28 20:41:21.428617512+00:00,run0_set4
3.2908175,259.77823,1365.3611,-353.6623,348.2213,-303.52454825228426,2021-01-28 23:25:18.041365532+00:00,run0_set4
13.804471,891.04816,2857.1475,462.3538,-111.70244,-480.6735980552994,2021-01-29 00:09:45.936464636+00:00,run0_set4
3.5663002,363.1391,1216.903,-251.1159,-202.38928,414.79469877498235,2021-01-29 02:00:29.460744980+00:00,run0_set4
26.400925,988.87146,3830.074,-180.8383,17.624578,198.77048581590014,2021-01-29 02:31:35.141279100+00:00,run0_set4
20.519066,653.4166,2063.9495,-39.71325,410.12717,-267.7768803362512,2021-01-29 04:33:42.996809476+00:00,run0_set4
45.145565,935.3472,3279.3794,-213.971,69.668045,-520.2696176460022,2021-01-29 06:37:32.676074904+00:00,run0_set4
94.468735,1790.0956,5698.268,109.704636,-495.65012,-364.4113748218755,2021-01-29 11:00:36.718595940+00:00,run0_set4
120.185265,2021.2026,6277.66,-414.14413,-226.42758,-281.19502688333,2021-01-29 11:17:45.357136404+00:00,run0_set4
20.218657,513.3904,1930.9161,255.13068,-422.81622,-488.37597743955735,2021-01-29 13:12:50.556599796+00:00,run0_set4
28.19328,848.02246,2309.934,409.5767,150.03246,-379.0612209462454,2021-01-29 14:45:06.444981432+00:00,run0_set4
50.55716,932.5788,3743.4695,-480.48672,134.74937,56.68797973871085,2021-01-29 14:46:49.433043564+00:00,run0_set4
42.1655,1116.0925,4088.306,-144.80278,322.13074,-551.8681040366907,2021-01-29 17:59:13.514877720+00:00,run0_set4
17.50225,501.79977,1780.0558,-97.405876,269.3654,-183.1244955633524,2021-01-29 17:59:44.572991420+00:00,run0_set4
72.56818,1622.8981,5750.1235,300.05786,89.16001,-471.9381803158942,2021-01-29 19:53:23.061289352+00:00,run0_set4
99.83724,1470.113,4866.641,-118.43689,97.49206,-258.6725203271503,2021-01-29 20:41:31.482255400+00:00,run0_set4
19.987858,463.954,1440.112,-71.51392,39.73061,-349.1087846818906,2021-01-30 05:33:35.993159868+00:00,run0_set4
82.4923,1816.4485,6243.822,-21.038843,-430.02457,-79.95120885174049,2021-01-30 08:51:07.215592508+00:00,run0_set4
111.9721,2246.9856,7891.384,360.97827,-1.8207539,384.2349267743597,2021-01-30 09:42:02.567311948+00:00,run0_set4
25.173878,787.5221,2373.678,319.85294,313.0658,53.5434563939217,2021-01-30 09:44:50.730535388+00:00,run0_set4
43.251804,720.1898,2336.598,-13.044215,-55.038544,150.24606329856664,2021-01-30 10:40:13.913584988+00:00,run0_set4
9.319604,397.67065,1361.3259,-345.21545,-171.57632,-72.038816175502,2021-01-30 11:02:19.402126784+00:00,run0_set4
55.877502,620.74274,1993.8145,-370.57864,-103.05932,-529.3342454106744,2021-01-30 11:56:05.134059208+00:00,run0_set4
32.049995,569.6872,2192.91,164.97781,111.27795,318.8526805494019,2021-01-30 13:29:21.470297900+00:00,run0_set4
58.632195,1153.7662,4216.711,-345.69464,-240.34969,456.02541642218205,2021-01-30 18:35:27.065685468+00:00,run0_set4
27.302652,384.38107,1305.0557,-109.73972,346.98544,-431.0593768336348,2021-01-30 18:40:25.339818524+00:00,run0_set4
117.192085,1606.7667,5536.747,-18.291697,-487.23425,-395.53875031433734,2021-01-30 21:52:38.420924504+00:00,run0_set4
5.6932077,387.92938,1271.6941,-213.8431,416.34253,462.91612281310995,2021-01-30 22:11:37.309226904+00:00,run0_set4
42.461266,1067.7246,3756.185,308.3097,-339.73694,-3.4609622914895226,2021-01-31 00:59:20.317023212+00:00,run0_set4
40.43669,1042.9677,2990.053,279.8112,387.60526,294.82034870493,2021-01-31 01:36:39.423849112+00:00,run0_set4
32.11357,930.1833,3230.6506,76.93548,41.932377,-173.5547006909435,2021-01-31 01:49:18.900631292+00:00,run0_set4
45.349808,1225.8785,4177.321,-204.52847,433.57486,-503.775060173155,2021-01-31 03:30:33.591750424+00:00,run0_set4
9.89699,865.85693,2898.626,100.04517,-120.405014,-94.31157719527232,2021-01-31 03:58:22.993524039+00:00,run0_set4
96.74342,1662.443,5961.9473,303.10425,21.166073,21.343310301883662,2021-01-31 04:44:14.481032844+00:00,run0_set4
34.27403,852.10236,3131.2495,-433.95578,226.75304,164.42479852470996,2021-01-31 08:07:28.750639356+00:00,run0_set4
60.60473,1682.7543,5937.213,-331.6939,234.71098,439.93953346345904,2021-01-31 12:12:36.696116304+00:00,run0_set4
99.737015,1368.1033,4523.136,219.21078,265.4628,-307.86671496485405,2021-01-31 14:08:03.945187568+00:00,run0_set4
30.699045,739.0546,2492.079,-176.91905,-463.22168,-437.94440718964415,2021-01-31 14:22:20.443240028+00:00,run0_set4
43.80869,907.8353,3238.7266,224.58678,-51.410698,-6.00950196984752,2021-01-31 17:09:59.001917760+00:00,run0_set4
88.4481,1313.4092,4447.784,-157.9175,-87.28429,39.10929959645068,2021-01-31 18:09:32.048698036+00:00,run0_set4
130.57275,1466.7397,5586.5684,-420.45343,134.08266,-81.18290842903161,2021-01-31 18:44:15.964057508+00:00,run0_set4
28.363485,864.5943,3278.2288,-232.57533,147.65779,186.158336227233,2021-01-31 19:52:30.174734720+00:00,run0_set4
25.591364,526.37036,2049.3364,10.872307,316.1751,-335.3387239698716,2021-01-31 20:35:00.872630628+00:00,run0_set4
121.34471,1605.146,5404.0996,345.89032,-9.32534,-378.578757978182,2021-01-31 20:43:38.345870068+00:00,run0_set4
33.790554,804.65186,2668.0564,304.95786,-50.51828,20.46352488953289,2021-01-31 22:05:39.176717896+00:00,run0_set4
21.678144,604.5966,1949.7657,264.98404,-124.18588,-103.44431737896502,2021-01-31 23:01:15.553245588+00:00,run0_set4
2.4839962,350.72992,1129.0042,-51.28098,-453.91074,-313.6960028260428,2021-02-01 00:53:41.237401384+00:00,run0_set4
4.5117273,352.70142,1288.3042,117.20842,310.96863,45.06913626076232,2021-02-01 02:42:04.596366848+00:00,run0_set4
24.235233,616.99554,2208.5862,-43.64951,-389.48853,-294.86859500173637,2021-02-01 02:46:35.367453080+00:00,run0_set4
29.963718,1030.4028,3748.916,-290.87338,-66.290665,477.64543342633726,2021-02-01 05:52:24.574281380+00:00,run0_set4
24.849144,774.41187,2760.6921,39.46847,352.64706,26.088475493659416,2021-02-01 05:58:03.583212796+00:00,run0_set4
51.58245,862.8281,3262.4646,325.79312,-257.60336,433.366685027961,2021-02-01 06:11:34.602277736+00:00,run0_set4
65.309204,1533.6627,4857.9146,263.97992,307.99954,189.5526051084314,2021-02-01 07:54:32.589698548+00:00,run0_set4
115.664444,1891.4138,6492.7554,-463.3638,142.19243,-133.82245626219913,2021-02-01 12:04:01.232653172+00:00,run0_set4
25.812672,787.7636,2578.4133,426.4364,237.11552,-270.8703193667749,2021-02-01 17:41:28.746073736+00:00,run0_set4
59.387035,1270.894,4216.293,-62.839447,107.26948,50.26838424600953,2021-02-01 18:44:18.201667832+00:00,run0_set4
33.22675,645.534,2409.1357,77.790146,148.92757,300.8255936485888,2021-02-01 18:52:24.822464644+00:00,run0_set4
21.256128,637.9324,2046.2993,189.52222,71.20575,77.62687255265905,2021-02-01 21:05:48.251519140+00:00,run0_set4
112.74919,1694.9027,6440.282,-489.3855,-121.702194,-96.23575303260725,2021-02-01 21:57:33.346369700+00:00,run0_set4
89.79685,1243.4398,4338.396,-201.03311,-162.76842,253.7372079656085,2021-02-01 21:57:40.749564436+00:00,run0_set4
26.104805,675.9815,2447.9604,-249.70468,320.92117,262.7337233112599,2021-02-02 09:53:45.311449776+00:00,run0_set4
14.734596,513.23083,1786.1178,235.60457,-97.497345,-307.07207007627926,2021-02-02 12:06:18.978014792+00:00,run0_set4
12.520187,487.5519,1843.6987,-52.2686,155.81664,299.07169885880563,2021-02-02 12:20:28.490222008+00:00,run0_set4
51.336887,917.5454,3329.5046,99.077484,-105.91277,-164.4503406818427,2021-02-02 14:28:35.282174244+00:00,run0_set4
28.948967,656.7448,2334.9973,77.73494,112.66473,-307.4239842412195,2021-02-02 16:16:51.241725652+00:00,run0_set4
5.262427,450.1933,1450.7609,-179.55807,-247.94153,-180.36594259301398,2021-02-02 17:54:55.714841352+00:00,run0_set4
33.338974,667.95605,2377.8164,-212.00298,-415.14792,-162.2366870636697,2021-02-02 19:30:50.624019224+00:00,run0_set4
20.920935,711.79175,2284.9058,252.5238,-299.7286,-489.50550838831737,2021-02-02 19:53:42.989735732+00:00,run0_set4
4.1479645,333.37592,1234.2189,132.56439,-274.5448,-231.89298758217683,2021-02-02 22:01:49.313364740+00:00,run0_set4
19.01295,655.40906,2315.1113,55.699787,-29.816332,362.3254319893664,2021-02-03 04:37:36.695311016+00:00,run0_set4
15.806689,725.2621,2434.177,284.22354,-330.44907,-213.35505753870837,2021-02-03 06:10:33.419408804+00:00,run0_set4
105.58826,2037.9055,7435.973,79.866905,-35.86174,487.85662024452455,2021-02-03 06:24:25.706233764+00:00,run0_set4
14.055272,552.4712,1822.3157,-7.664424,412.24442,432.44716737118154,2021-02-03 07:06:40.487669988+00:00,run0_set4
24.309893,743.04706,2525.7852,-137.32518,-123.554474,291.02308134452574,2021-02-03 08:46:41.717577624+00:00,run0_set4
3.703057,347.13586,1285.4004,-178.49205,-185.96208,-247.96751847106304,2021-02-03 09:10:43.039588144+00:00,run0_set4
40.91385,954.8477,3332.5088,136.69083,-133.83302,-411.2954232477937,2021-02-03 11:10:32.183416460+00:00,run0_set4
57.061005,1335.3551,5017.1426,319.22253,51.717533,336.57893759954015,2021-02-03 11:40:37.623687924+00:00,run0_set4
2.3261416,212.58667,686.68524,-301.6095,61.260544,-412.4363062663905,2021-02-03 12:59:07.369217812+00:00,run0_set4
47.559666,1449.1498,5107.723,-13.947171,434.56885,-85.37749823372326,2021-02-03 13:34:50.906989156+00:00,run0_set4
64.56454,1207.8804,4274.2417,34.945724,452.52924,333.05979595013713,2021-02-03 17:08:31.085247776+00:00,run0_set4
8.360855,571.9781,1717.7694,358.2847,275.05475,-168.90035205786205,2021-02-03 18:39:15.456296612+00:00,run0_set4
38.1092,876.59106,3010.023,349.28635,110.49115,484.1161132333042,2021-02-03 20:15:42.242766364+00:00,run0_set4
25.682476,737.737,2644.2576,121.758514,-404.16373,-348.29711168856045,2021-02-03 21:09:18.077103336+00:00,run0_set4
36.602406,770.05927,2420.7373,364.6519,284.6262,309.8675172735873,2021-02-03 22:17:35.513752816+00:00,run0_set4
98.029305,1874.1627,6604.3877,-201.90192,-248.2787,-143.08574524901508,2021-02-03 23:46:36.001759856+00:00,run0_set4
28.374264,889.9068,3078.363,-277.20724,-116.88004,299.6393023506448,2021-02-04 00:27:19.965186472+00:00,run0_set4
80.74758,1081.5154,3840.6345,-178.94714,163.13692,12.227598222946085,2021-02-05 01:19:15.972341380+00:00,run0_set4
5.9228945,530.91327,2204.3994,327.91217,-3.8706493,-423.89622076662397,2021-02-05 02:32:21.079608408+00:00,run0_set4
125.38558,1389.9817,4696.2837,122.91472,187.04697,-63.81991761367033,2021-02-05 02:34:49.499504428+00:00,run0_set4
56.38497,1273.0652,4529.3193,337.0833,-93.26907,356.2180184171766,2021-02-05 03:06:56.666685316+00:00,run0_set4
47.204674,889.2962,2934.0403,260.89703,-209.68852,-440.31131375061364,2021-02-05 03:42:07.973973616+00:00,run0_set4
9.704116,470.49542,1856.3181,359.24945,69.62497,-327.6079644110216,2021-02-05 04:12:34.772257272+00:00,run0_set4
58.50581,1491.1504,4766.0347,-125.26273,-64.122856,-270.9781640302243,2021-02-05 13:39:31.735845484+00:00,run0_set4
95.211525,1493.5701,4873.76,-41.160618,-171.43373,-429.42467877713784,2021-02-05 15:34:34.567515304+00:00,run0_set4
15.193567,496.26694,1746.9023,-164.11626,-63.71016,-50.628812463327336,2021-02-05 18:57:44.114169392+00:00,run0_set4
14.710992,760.9497,2633.1536,39.757603,169.5565,-9.545671724005729,2021-02-05 20:13:56.031585188+00:00,run0_set4
112.45007,1857.848,7043.357,421.79987,-160.38603,333.02006370570837,2021-02-05 22:07:57.393486560+00:00,run0_set4
32.56336,857.0491,2915.7773,-310.68335,160.65462,-89.6856087367828,2021-02-05 22:25:12.329254900+00:00,run0_set4
10.500517,420.54776,1392.2737,39.394512,344.22232,-298.0982588703014,2021-02-05 22:48:02.182309480+00:00,run0_set4
104.591255,2379.8713,7538.911,-410.1953,121.853325,-376.59782179166325,2021-02-06 00:29:59.625543744+00:00,run0_set4
122.31208,1941.0057,6619.8745,-165.27243,89.54862,323.7283945443006,2021-02-06 02:47:10.920763580+00:00,run0_set4
127.92736,1972.5278,7194.4077,-490.63602,-46.92804,-82.31811541270997,2021-02-06 03:03:04.283715112+00:00,run0_set4
28.824398,583.1965,2347.2065,151.13153,-365.9345,-466.39837023554355,2021-02-06 07:18:42.662357776+00:00,run0_set4
122.286446,2105.9736,7053.6333,251.8503,248.3663,-88.40850088014463,2021-02-06 07:40:31.005989404+00:00,run0_set4
126.974075,1873.6542,7049.2046,-171.10616,-247.335,325.4482331245734,2021-02-06 08:33:25.633425640+00:00,run0_set4
9.2618885,582.06177,2161.9583,440.6633,-22.684095,176.7701744722126,2021-02-06 12:03:46.471374020+00:00,run0_set4
9.4898205,509.11966,1809.8986,-402.09756,-285.65897,224.19344621537806,2021-02-06 12:08:39.614317032+00:00,run0_set4
128.1473,2273.9563,7191.2554,-99.8883,113.7087,-241.83172472428134,2021-02-06 15:30:30.302400740+00:00,run0_set4
12.390556,629.93677,1972.8796,332.4619,244.15765,100.45588499443181,2021-02-06 16:47:58.113571024+00:00,run0_set4
22.337164,679.45374,2137.1392,-282.40625,111.32559,-232.4549150390976,2021-02-06 16:53:53.226590800+00:00,run0_set4
131.10559,1815.6417,6535.6484,376.28714,-274.2982,415.918553688824,2021-02-06 18:40:04.364336532+00:00,run0_set4
16.05175,847.48566,2986.01,44.529774,-299.06018,-80.71179753080503,2021-02-06 20:10:07.586414848+00:00,run0_set4
11.2251,587.9333,2132.9412,-386.22867,-207.98885,421.0950975343975,2021-02-06 23:19:56.293575112+00:00,run0_set4
21.744427,540.51086,1985.591,-494.2369,100.79342,-8.223155588020404,2021-02-06 23:42:18.070020148+00:00,run0_set4
27.62467,867.7626,3081.267,-435.09937,-134.9426,-133.28890897987037,2021-02-06 23:47:02.176315076+00:00,run0_set4
12.921998,568.9538,1796.7612,303.82434,-67.14907,-255.54502508711641,2021-02-07 02:11:03.878366476+00:00,run0_set4
10.128906,491.26318,1882.5315,303.51068,2.054875,-82.42028404124108,2021-02-07 04:52:45.447716188+00:00,run0_set4
102.7697,1503.2814,4841.2563,-443.54016,-35.996693,-230.9677938904789,2021-02-07 07:52:13.539022920+00:00,run0_set4
77.06589,1459.3849,5108.0195,-11.17182,-141.82924,337.91280580536227,2021-02-07 07:56:34.084585516+00:00,run0_set4
48.78502,732.0568,2921.5588,458.94162,-172.68683,473.9900669388928,2021-02-07 13:09:31.395295700+00:00,run0_set4
42.431328,1231.7278,4550.9434,71.76572,-288.9943,351.4558251206457,2021-02-07 13:44:48.784372240+00:00,run0_set4
22.362997,684.61176,2382.7961,-101.69228,-349.08112,86.89583757439317,2021-02-07 17:00:13.845659784+00:00,run0_set4
35.430603,913.33606,3136.8762,59.71108,89.75091,120.2538947897832,2021-02-07 21:17:48.102782040+00:00,run0_set4
5.785233,381.71725,1298.109,164.08754,-66.51744,-207.6109102012956,2021-02-07 22:22:49.732241420+00:00,run0_set4
40.858875,947.66425,3038.0354,168.42493,261.4355,-193.67056844172487,2021-02-07 23:29:49.425457664+00:00,run0_set4
106.12846,1868.6119,6184.1655,238.2871,-121.27776,506.4229304625849,2021-02-08 00:24:18.192348928+00:00,run0_set4
5.828384,359.89862,1375.4474,410.05597,7.2018447,170.55491623657332,2021-02-08 01:59:35.289562196+00:00,run0_set4
28.07789,630.42706,2329.6182,210.785,-42.81173,85.47115280987686,2021-02-08 02:42:50.055990444+00:00,run0_set4
67.24744,1289.4678,4634.8486,-194.79524,333.0511,452.43816235375823,2021-02-08 06:17:20.545476392+00:00,run0_set4
130.56392,1400.7284,4992.278,418.42206,-4.003355,-291.16214420002643,2021-02-08 07:40:07.580352084+00:00,run0_set4
13.769257,608.7374,2350.1248,-245.68042,421.1731,452.6141194362284,2021-02-08 07:59:46.815143448+00:00,run0_set4
23.758232,640.5526,2277.2905,-166.97691,311.40546,-381.4338035421333,2021-02-08 12:15:27.387572540+00:00,run0_set4
21.861555,600.034,2185.8315,-269.46948,-319.1941,-545.0511860997019,2021-02-08 14:14:22.030951200+00:00,run0_set4
23.439669,498.84125,2031.8939,-178.37378,374.61496,446.6031984576513,2021-02-08 15:04:48.596703212+00:00,run0_set4
73.094154,1246.7605,4416.8394,-299.14233,-254.9566,128.76227113245284,2021-02-08 18:27:32.140909424+00:00,run0_set4
70.628716,1530.4999,5474.972,-347.92276,29.40592,381.8055838292879,2021-02-08 20:16:26.612732676+00:00,run0_set4
48.95156,976.14166,3173.5056,-63.549286,4.7531896,16.530032691087285,2021-02-08 20:58:56.754972396+00:00,run0_set4
26.936108,936.52686,3235.9658,192.58206,-90.18455,-315.8756002347053,2021-02-08 21:33:19.687183748+00:00,run0_set4
17.745506,589.1946,2191.7324,377.73434,48.049232,66.79699792836709,2021-02-08 22:23:41.372798888+00:00,run0_set4
72.77671,1311.8223,4356.63,234.92969,423.13428,-255.4655605982589,2021-02-08 22:56:26.641114092+00:00,run0_set4
39.62169,891.4484,3281.348,40.78156,41.955326,365.36778670562455,2021-02-09 04:21:57.088823676+00:00,run0_set4
128.62439,2157.3281,7153.1855,323.48343,156.55559,-327.4490354333067,2021-02-09 04:57:33.564232616+00:00,run0_set4
126.67905,1835.6035,6276.6816,-204.22816,309.0707,111.9498557041756,2021-02-09 05:06:33.809457136+00:00,run0_set4
13.121085,475.156,1728.1853,332.25513,-70.95088,-356.7941359613934,2021-02-09 05:10:50.643319556+00:00,run0_set4
105.87551,1369.3448,4881.618,-353.78036,-291.27338,491.7503801985415,2021-02-09 07:25:37.883245808+00:00,run0_set4
69.36869,1342.0496,5118.0093,487.19363,-94.414955,111.91012345974696,2021-02-09 07:37:21.966324288+00:00,run0_set4
118.66492,1678.1039,5180.2407,297.00278,217.43375,-221.26745021494685,2021-02-09 08:35:54.923231784+00:00,run0_set4
5.949495,409.87958,1434.0448,-359.23065,99.87204,-317.8451843513874,2021-02-09 22:12:38.194763956+00:00,run0_set4
114.69551,1867.9484,6286.704,-30.732483,314.88303,339.0934210683878,2021-02-09 22:51:31.746615616+00:00,run0_set4
29.908524,710.3364,2569.6643,-254.20004,380.0024,-342.2691626052282,2021-02-10 00:03:27.950198156+00:00,run0_set4
32.3048,902.50824,3196.1885,-164.90057,445.71622,108.43639008969097,2021-02-10 01:11:55.934471396+00:00,run0_set4
32.21871,875.8646,3172.1401,-142.74336,457.13297,-267.6690356728018,2021-02-10 02:15:58.612752412+00:00,run0_set4
11.755967,587.2454,2238.4548,-376.43234,51.248222,340.22295201714786,2021-02-10 02:35:09.737705536+00:00,run0_set4
20.124998,666.3192,2152.5613,-68.87408,67.16082,438.83838268929094,2021-02-10 05:56:18.964472832+00:00,run0_set4
101.52861,1044.3582,3509.0854,218.04207,265.41287,-50.11796932067193,2021-02-10 08:31:25.976759468+00:00,run0_set4
48.174667,1211.6925,4304.33,-242.16034,-307.91336,-339.05085080649997,2021-02-10 08:37:18.229326480+00:00,run0_set4
16.057762,642.9145,2370.7754,-285.66403,-323.5412,340.8984001724365,2021-02-10 09:44:19.112755108+00:00,run0_set4
61.503555,1375.9043,4542.2256,-169.41678,-225.25711,-388.0066519776311,2021-02-10 09:56:34.721561816+00:00,run0_set4
106.26567,1899.2845,6638.704,-216.52304,419.42822,463.3134452573974,2021-02-10 10:25:27.339676224+00:00,run0_set4
17.282406,650.33215,2406.4824,231.29811,-84.897095,217.13245877689837,2021-02-10 13:21:53.502605992+00:00,run0_set4
12.637389,805.42633,2453.7932,317.18082,375.20102,66.47346393801865,2021-02-10 15:33:14.343960956+00:00,run0_set4
3.567681,382.2303,1297.1869,-19.505844,158.2414,-360.4324743440827,2021-02-10 18:48:12.112601084+00:00,run0_set4
22.41205,1003.3959,3115.8123,-151.92067,15.720027,-434.01091499119843,2021-02-10 21:06:21.749939068+00:00,run0_set4
42.485413,957.1599,3271.9866,281.30234,-81.93605,79.43185165670764,2021-02-10 23:17:35.589667428+00:00,run0_set4
94.13666,1364.6533,4816.6113,-320.82254,-149.40106,305.53102659593577,2021-02-10 23:25:31.378376636+00:00,run0_set4
88.17886,1906.3735,6601.7495,133.61249,-45.44125,-18.701116047372125,2021-02-11 01:30:05.472671648+00:00,run0_set4
24.327507,605.40765,2332.97,324.73434,-48.7808,382.4583278449029,2021-02-11 02:08:07.909215156+00:00,run0_set4
62.361668,855.75653,3292.4043,298.38794,129.14362,404.57783592187667,2021-02-11 03:43:52.125627472+00:00,run0_set4
47.777634,935.1864,3331.049,-227.05287,364.32404,-434.55013830844587,2021-02-11 06:02:08.245586968+00:00,run0_set4
22.054733,800.7719,2845.1785,-23.18154,255.18623,-428.37461231723523,2021-02-11 07:00:35.528693872+00:00,run0_set4
87.36246,1906.2821,6290.5664,-387.59824,-186.44093,-231.03023027458119,2021-02-11 10:03:25.024051060+00:00,run0_set4
29.007387,833.4348,2989.0127,-72.62759,-448.93375,222.21818606377764,2021-02-11 10:26:36.992232244+00:00,run0_set4
49.430763,810.18976,2715.6174,25.305788,74.44183,-27.629518974002735,2021-02-11 10:58:22.651582056+00:00,run0_set4
9.733295,479.55908,1548.5924,-257.1756,228.64246,97.87896514148179,2021-02-11 14:14:21.066324020+00:00,run0_set4
112.96393,2221.7065,7727.347,-465.05634,-20.203917,446.3648049910788,2021-02-11 15:48:32.191611860+00:00,run0_set4
49.576008,1567.233,5547.17,-326.4139,-124.17045,460.56056832197726,2021-02-11 16:30:51.178205312+00:00,run0_set4
11.823356,610.1355,2238.7056,28.106781,-433.3155,-418.0101725562514,2021-02-11 18:17:14.333374508+00:00,run0_set4
38.888367,1088.3699,3570.2117,319.5408,-199.7873,222.5473960890443,2021-02-11 18:59:32.022948604+00:00,run0_set4
65.74437,1703.8369,5999.3296,-321.6073,373.29346,-305.0797818199237,2021-02-11 19:32:48.735118688+00:00,run0_set4
46.264034,1122.2053,4202.3706,-259.11215,409.4654,310.27051575279313,2021-02-11 21:26:23.528017836+00:00,run0_set4
11.081009,641.3521,2432.9868,305.19226,99.20416,-373.5724951801602,2021-02-11 21:57:44.586146948+00:00,run0_set4
48.32062,892.6989,3302.839,-435.3963,-184.16568,192.3168341136884,2021-02-12 00:22:01.522104680+00:00,run0_set4
3.803892,514.5067,1429.6443,454.0149,139.81494,-2.6095570537306685,2021-02-12 03:25:57.518715864+00:00,run0_set4
8.256372,228.41724,1109.9623,-89.24217,-355.17734,387.0275359542085,2021-02-12 06:03:43.512433488+00:00,run0_set4
57.59789,1219.3405,4305.0967,112.51686,-363.8956,70.8837430696093,2021-02-12 08:34:27.200296216+00:00,run0_set4
55.331825,1458.4546,4912.4077,172.52153,120.84439,-101.59960603048762,2021-02-12 09:20:47.158429380+00:00,run0_set4
75.37709,1380.0116,4548.101,-151.25598,124.47525,-165.82961716701197,2021-02-12 09:58:59.163909684+00:00,run0_set4
18.520449,574.68774,2160.1985,261.93774,-135.31787,-530.6737896514148,2021-02-12 12:29:47.885572012+00:00,run0_set4
24.48315,1043.9364,3818.2803,-52.044907,-336.09006,204.33867607084267,2021-02-12 14:51:41.078429124+00:00,run0_set4
31.497229,759.0332,2439.8145,262.0671,346.38553,459.69781101438167,2021-02-12 17:44:56.504141628+00:00,run0_set4
42.200096,782.9785,2800.7239,302.41635,292.04193,359.83365266019234,2021-02-12 18:49:20.986865188+00:00,run0_set4
22.211155,822.90204,3052.241,-93.51759,449.53363,306.5583889161647,2021-02-12 19:02:40.651054508+00:00,run0_set4
2.4926302,46.310944,263.6989,-165.84038,-327.97183,108.98128944185663,2021-02-12 21:22:02.568779184+00:00,run0_set4
121.276726,1616.1304,5197.026,-278.63678,246.59792,-5.158096732088666,2021-02-12 22:00:41.132435604+00:00,run0_set4
90.05762,1604.725,5646.9004,-303.47137,-320.89062,-153.84750745428641,2021-02-13 00:33:00.326046132+00:00,run0_set4
28.939632,982.5902,3503.2334,219.56126,225.30177,27.689117340645907,2021-02-13 07:13:38.298168088+00:00,run0_set4
9.667996,410.16684,1634.3484,-478.67844,-136.6943,206.64314624770986,2021-02-13 07:35:46.332906296+00:00,run0_set4
9.501907,499.00244,1896.7179,-483.79553,-86.31042,406.45660347986444,2021-02-13 07:45:25.891429108+00:00,run0_set4
30.657272,740.1028,2159.3098,278.4314,383.2441,-75.95528026919249,2021-02-13 08:15:10.511396608+00:00,run0_set4
80.3577,1488.1047,5201.829,-77.12683,-347.69028,83.9726795914213,2021-02-13 08:38:00.973963544+00:00,run0_set4
31.86609,1153.4283,4346.4614,77.104065,15.548614,1.1195978876528443,2021-02-13 09:32:44.230069144+00:00,run0_set4
26.220703,803.97064,3240.2627,-322.67865,373.09665,-185.61059885760824,2021-02-13 09:33:46.343708860+00:00,run0_set4
