qS1,qS2B,qS2,x,y,z,t,set_label
106.27867,2486.0852,9660.8545,-109.78509,-289.44293,4.7554931640625,2021-12-29 13:51:18.280875580+00:00,run1_set4
31.232248,1314.911,4873.2495,-24.04335,-395.69382,90.06243896484375,2021-12-30 03:34:29.923140536+00:00,run1_set4
101.0562,2457.7214,10776.962,476.45,16.904528,362.4007263183594,2021-12-30 05:09:35.429436652+00:00,run1_set4
97.179634,2521.441,9985.193,358.31427,-64.858215,-136.26708984375,2021-12-30 06:12:11.219871028+00:00,run1_set4
35.706615,1322.8555,4824.973,-277.9087,-352.85052,193.881591796875,2021-12-30 07:09:09.131470344+00:00,run1_set4
109.18645,2137.415,8243.789,-38.6828,-217.71875,385.421875,2021-12-30 07:49:07.267613372+00:00,run1_set4
134.64346,2334.11,8929.955,-202.4775,457.87064,85.49185180664062,2021-12-30 13:01:46.005266900+00:00,run1_set4
19.734007,665.1349,2915.8735,273.13913,-362.29266,78.88800048828125,2021-12-30 16:31:35.170330296+00:00,run1_set4
86.76377,2216.4785,8039.92,180.84676,-150.46748,21.30718994140625,2021-12-30 16:33:16.649678244+00:00,run1_set4
7.8863053,656.5971,2674.0635,284.15378,30.68619,-91.33953857421875,2021-12-30 17:23:00.104083720+00:00,run1_set4
105.819626,2293.9248,8358.633,211.88774,364.44382,168.071044921875,2021-12-30 20:23:23.748255796+00:00,run1_set4
30.547384,987.4239,3904.8618,294.19568,-135.15547,137.079345703125,2021-12-30 22:02:04.966539272+00:00,run1_set4
79.00634,1846.4569,7293.066,252.95338,-13.6566515,361.9134521484375,2021-12-30 22:26:56.925931288+00:00,run1_set4
17.611258,765.3209,3001.797,-56.83528,-310.63025,-43.7569580078125,2021-12-31 00:08:05.599432364+00:00,run1_set4
89.29723,1711.5071,5904.476,103.74351,323.86414,-142.92138671875,2021-12-31 01:49:45.438705536+00:00,run1_set4
111.61989,2381.5144,8878.905,-66.28917,-417.69635,-421.6226806640625,2021-12-31 01:53:43.469600368+00:00,run1_set4
5.468469,591.1853,2737.3962,74.39895,-507.18912,-418.6876220703125,2021-12-31 09:25:38.291627324+00:00,run1_set4
48.19247,1260.1636,5035.792,-321.07675,-23.33292,291.1304626464844,2021-12-31 14:34:54.140131460+00:00,run1_set4
96.4653,1986.767,7159.4004,375.61588,71.95377,39.81365966796875,2021-12-31 15:28:58.331120140+00:00,run1_set4
46.612743,1890.7941,6329.375,3.5791502,-9.826901,-68.15594482421875,2021-12-31 23:04:40.099796780+00:00,run1_set4
32.923588,1344.7927,4704.513,196.20322,324.82236,124.91342163085938,2022-01-01 00:29:32.868195840+00:00,run1_set4
76.63273,2001.782,7305.1333,84.80861,159.67853,81.43093872070312,2022-01-01 03:56:19.644943380+00:00,run1_set4
6.7783084,591.2413,2267.4504,-404.29056,300.45447,356.08251953125,2022-01-01 05:00:37.791366708+00:00,run1_set4
11.76455,632.05524,2409.7751,-352.92792,282.41376,179.87847900390625,2022-01-01 05:48:02.790281212+00:00,run1_set4
115.15611,2301.7385,8118.8486,-434.71207,280.79172,-140.18798828125,2022-01-01 05:51:58.990389720+00:00,run1_set4
38.044563,1658.0607,5067.5146,-59.986603,416.25226,-361.82379150390625,2022-01-01 07:55:12.860838032+00:00,run1_set4
43.72156,1088.6815,3974.7559,-402.47974,106.85625,84.83090209960938,2022-01-01 12:06:38.986239020+00:00,run1_set4
60.68115,1231.0721,4724.427,302.86966,-162.01012,-80.383544921875,2022-01-01 13:29:39.337902140+00:00,run1_set4
128.00958,2025.4144,7279.505,-454.73932,-2.8570595,-162.39691162109375,2022-01-01 15:47:51.474122532+00:00,run1_set4
60.13901,1595.4517,5877.0986,-156.29109,392.20297,81.02203369140625,2022-01-01 21:31:08.592438912+00:00,run1_set4
56.723747,1918.1133,7529.6265,-16.40017,-310.769,-213.54193115234375,2022-01-02 04:57:51.159469508+00:00,run1_set4
131.80136,2684.756,9427.801,-138.96252,333.05106,171.47659301757812,2022-01-02 11:23:13.494642300+00:00,run1_set4
133.88803,3041.5176,10974.782,52.441345,101.85376,-71.44952392578125,2022-01-02 11:38:24.668050136+00:00,run1_set4
129.17795,2524.7988,9764.413,-53.965904,-484.19247,198.79388427734375,2022-01-02 13:21:05.285408904+00:00,run1_set4
40.03903,1088.3152,4210.1123,1.1456392,-384.2952,144.38339233398438,2022-01-02 21:51:51.289765016+00:00,run1_set4
78.37728,1631.2461,6061.6465,174.92932,139.86552,331.36981201171875,2022-01-02 22:02:39.702891816+00:00,run1_set4
68.04531,2338.4307,8362.794,206.52055,-83.31273,161.60159301757812,2022-01-03 00:17:44.512504984+00:00,run1_set4
81.323944,1711.0634,6625.978,-71.62733,35.45776,222.70559692382812,2022-01-03 13:05:11.005406196+00:00,run1_set4
12.976265,764.18414,3052.817,-73.28057,-451.63034,222.64962768554688,2022-01-03 17:02:00.643817092+00:00,run1_set4
14.457076,742.48126,2853.5083,-185.91043,324.10394,-71.6119384765625,2022-01-04 05:22:33.989019544+00:00,run1_set4
10.968317,754.5191,2822.3745,335.70737,-161.53087,13.01727294921875,2022-01-04 05:51:57.375953644+00:00,run1_set4
52.751705,1146.1292,3899.6729,-298.28616,211.71454,-435.5137939453125,2022-01-04 06:18:19.467257720+00:00,run1_set4
43.34454,1556.8411,5347.4375,58.505684,-278.6492,-76.72027587890625,2022-01-04 08:45:03.079835184+00:00,run1_set4
61.490456,1564.5719,5622.24,-170.1937,-109.972404,-31.1541748046875,2022-01-04 14:00:22.624433536+00:00,run1_set4
93.17884,1984.4879,9100.031,35.680473,-513.89215,321.3155822753906,2022-01-04 16:02:52.011398020+00:00,run1_set4
128.8637,2435.4275,8130.2505,20.217674,-11.268789,-234.854736328125,2022-01-04 18:48:15.123755972+00:00,run1_set4
69.14492,1955.954,6657.41,277.49432,230.49202,-510.1168212890625,2022-01-05 03:48:12.811177852+00:00,run1_set4
117.147354,2658.135,9485.56,324.78296,92.51036,-540.850830078125,2022-01-05 06:57:55.802279052+00:00,run1_set4
34.810455,825.6838,3078.0889,62.351868,83.59785,-335.4306640625,2022-01-05 10:20:39.819781196+00:00,run1_set4
63.468224,1937.7632,6904.175,349.9583,381.4366,-350.12274169921875,2022-01-05 14:00:17.322742980+00:00,run1_set4
124.455826,2381.9187,8962.839,-49.65395,-299.9148,206.19873046875,2022-01-06 02:37:21.610696712+00:00,run1_set4
118.694984,2459.8193,9970.253,-122.118904,-475.2867,392.19378662109375,2022-01-06 05:16:30.033632920+00:00,run1_set4
16.687916,1325.3258,5260.8267,248.13481,306.1495,468.718017578125,2022-01-06 05:57:41.796820916+00:00,run1_set4
53.67878,1198.714,3894.2688,333.8656,-141.06017,-439.2498779296875,2022-01-06 07:44:57.467397660+00:00,run1_set4
116.76062,2867.7734,9795.76,-349.43503,-243.69019,-544.7100830078125,2022-01-06 09:50:32.034241920+00:00,run1_set4
94.14625,2148.9192,8235.831,63.701965,-466.94406,-163.069091796875,2022-01-06 20:10:21.340153020+00:00,run1_set4
59.403316,1557.7467,6146.79,-110.7474,-460.50964,-268.22137451171875,2022-01-07 12:30:16.281070852+00:00,run1_set4
80.21876,1534.8788,6040.626,43.283516,354.78732,420.09918212890625,2022-01-07 15:11:56.977291124+00:00,run1_set4
5.678291,646.5814,3044.6204,-265.97974,401.9364,464.72991943359375,2022-01-07 17:43:31.549552816+00:00,run1_set4
15.432364,569.9274,2567.305,172.03653,-315.91394,381.32177734375,2022-01-07 19:54:31.311932840+00:00,run1_set4
30.159872,1240.4254,4509.6724,-269.46875,-106.677895,-144.37774658203125,2022-01-08 02:21:56.054634352+00:00,run1_set4
129.05853,2729.3975,9132.289,319.34805,-330.70755,-37.9820556640625,2022-01-08 09:23:19.870987216+00:00,run1_set5
84.993835,1548.5676,5027.509,-132.3757,-192.42155,-92.874267578125,2022-01-08 12:12:45.102333816+00:00,run1_set5
52.345737,1269.3247,4266.9575,-451.32974,-79.30821,40.39617919921875,2022-01-08 19:56:50.982038444+00:00,run1_set5
15.832585,818.2718,2548.0146,-22.973753,-294.1628,-93.2607421875,2022-01-08 21:44:40.610086288+00:00,run1_set5
53.44498,1323.7517,4331.2427,-450.76685,-201.90643,66.54840087890625,2022-01-09 01:35:56.314984204+00:00,run1_set5
82.29532,1986.4958,6476.204,-435.3907,255.73196,288.7835388183594,2022-01-09 01:46:21.032514252+00:00,run1_set5
101.163994,2356.162,7165.5635,-224.42867,-123.19184,-52.0244140625,2022-01-09 13:45:12.502697224+00:00,run1_set5
89.33058,2365.83,7090.1323,-304.28387,236.4345,108.84906005859375,2022-01-09 15:27:53.552191768+00:00,run1_set5
59.430527,2446.5308,7363.429,305.1029,127.39104,67.48944091796875,2022-01-09 16:27:23.036207752+00:00,run1_set5
113.607574,2380.4763,9323.145,438.64566,-33.821896,452.7880859375,2022-01-09 16:43:25.849404024+00:00,run1_set5
83.9706,2535.252,8266.092,-448.00763,-57.69973,356.30657958984375,2022-01-09 18:45:28.170016716+00:00,run1_set5
33.37525,1065.3508,3552.809,200.91402,-228.67607,-301.58233642578125,2022-01-09 20:36:03.684206232+00:00,run1_set5
48.35158,1624.1748,5812.654,181.27661,-455.37152,-332.00274658203125,2022-01-09 23:34:54.009084664+00:00,run1_set5
34.227863,1072.1439,3251.0083,220.04465,63.356415,-297.01177978515625,2022-01-10 01:03:19.953895668+00:00,run1_set5
69.782715,1488.2864,4864.61,-255.24417,-51.810402,-48.097900390625,2022-01-10 02:26:52.494364168+00:00,run1_set5
2.990104,145.74483,343.24667,-80.620674,-38.793102,-254.2685546875,2022-01-10 05:01:44.900641968+00:00,run1_set5
38.298103,768.52,2353.7979,-115.230156,-174.92169,-480.14453125,2022-01-10 06:27:23.227212632+00:00,run1_set5
80.657845,1954.4186,6812.298,-52.16097,436.4166,484.9336242675781,2022-01-10 07:04:16.000766596+00:00,run1_set5
16.564516,1038.4807,4081.5874,481.44336,-194.7721,-376.28619384765625,2022-01-10 07:43:09.785749388+00:00,run1_set5
76.036285,2372.5388,7670.277,-126.07403,464.77438,274.8532409667969,2022-01-10 10:55:17.914624256+00:00,run1_set5
23.870752,479.8357,1577.2563,-288.87607,332.83194,-388.9561767578125,2022-01-10 13:13:44.158954536+00:00,run1_set5
57.07364,1267.8732,4206.059,314.25793,-114.15348,211.85598754882812,2022-01-10 13:38:53.106283804+00:00,run1_set5
42.237606,975.3916,3821.8772,302.97217,-421.96378,222.11187744140625,2022-01-10 14:57:41.377854676+00:00,run1_set5
2.7518198,548.3149,1854.3268,-166.85432,-165.95964,275.45257568359375,2022-01-10 16:52:19.498474396+00:00,run1_set5
118.21941,2420.9497,8005.6626,253.7429,-372.77563,-60.12939453125,2022-01-11 01:31:05.760090556+00:00,run1_set5
59.54872,1595.1968,4914.9697,186.18294,-139.74782,-345.18243408203125,2022-01-11 03:41:38.223530624+00:00,run1_set5
99.190186,1933.9357,5452.447,122.209175,336.31442,-529.0882568359375,2022-01-11 03:56:29.043707888+00:00,run1_set5
20.685787,1014.08765,3110.1487,-132.63681,-184.93146,14.55206298828125,2022-01-11 05:24:19.936417764+00:00,run1_set5
101.59248,2332.7124,6808.0005,159.3047,299.21487,-35.52313232421875,2022-01-11 05:31:43.601082788+00:00,run1_set5
125.0805,2156.2058,7450.994,-146.02942,-474.57196,-350.2459716796875,2022-01-11 08:29:46.751783492+00:00,run1_set5
101.10872,1622.2773,5073.771,73.325005,85.94272,38.21734619140625,2022-01-11 11:21:50.158719512+00:00,run1_set5
44.92875,1155.5754,3776.3462,49.86579,-70.8594,190.28561401367188,2022-01-11 12:23:31.958165280+00:00,run1_set5
56.79352,1403.0741,4859.5,-287.95554,395.3201,132.59832763671875,2022-01-11 13:14:06.381529960+00:00,run1_set5
121.249794,3116.4941,10208.998,345.26865,24.313923,99.73583984375,2022-01-11 15:26:41.636391200+00:00,run1_set5
104.33539,2487.3235,8092.8447,170.67113,-337.2082,381.3441467285156,2022-01-11 17:05:37.910425680+00:00,run1_set5
96.63952,2480.4844,7587.8965,-90.6248,-344.90237,100.71041870117188,2022-01-11 22:44:52.001184100+00:00,run1_set5
78.41545,1453.0134,4734.2563,-256.999,-245.58481,78.37823486328125,2022-01-12 00:03:34.179300660+00:00,run1_set5
130.58017,3133.3025,11188.596,458.1375,7.5351644,337.4247741699219,2022-01-12 01:11:57.346600664+00:00,run1_set5
114.63875,2443.9917,9146.933,388.5326,-270.50348,488.44561767578125,2022-01-12 01:22:05.162619804+00:00,run1_set5
106.98518,2383.7932,7704.203,276.2757,-124.594864,-115.6209716796875,2022-01-12 08:42:46.139183496+00:00,run1_set5
54.475296,1636.7848,5260.9893,291.6434,391.7256,-330.6807861328125,2022-01-12 09:24:27.602170640+00:00,run1_set5
29.157198,1215.4272,3258.098,241.85876,213.0624,-174.91571044921875,2022-01-12 12:34:50.999605180+00:00,run1_set5
104.04378,1940.2181,6504.6963,-155.43953,322.3709,315.33905029296875,2022-01-12 16:43:24.766845736+00:00,run1_set5
69.558395,1461.7313,5007.605,-164.66223,-237.70808,-410.9747314453125,2022-01-12 19:29:03.245478280+00:00,run1_set5
80.60993,1917.6328,5874.6514,195.19432,-181.73717,-133.04083251953125,2022-01-12 20:05:02.530021708+00:00,run1_set5
131.12007,2728.2026,7920.7954,-153.55914,-102.40635,-73.3203125,2022-01-12 21:05:33.745922116+00:00,run1_set5
107.84226,2477.6934,8290.793,390.40152,-279.27737,-189.0421142578125,2022-01-13 01:51:56.071168384+00:00,run1_set5
35.041565,1141.9252,3525.9937,-66.699295,343.84354,-262.34002685546875,2022-01-13 03:18:02.162078484+00:00,run1_set5
24.928644,1038.566,3442.4631,430.7537,19.80626,-442.5152587890625,2022-01-13 07:52:50.650215640+00:00,run1_set5
125.56513,3103.3706,9243.42,-424.39676,288.67795,112.83154296875,2022-01-13 10:56:12.015292808+00:00,run1_set5
73.00113,1982.8229,6147.8105,175.1666,-169.15323,-13.1685791015625,2022-01-13 12:19:39.866097604+00:00,run1_set5
133.52097,2793.1555,8645.414,53.891068,-402.77927,65.92108154296875,2022-01-13 14:21:08.528281324+00:00,run1_set5
13.240127,937.2029,2988.3354,246.15646,253.5288,89.5079345703125,2022-01-13 14:36:19.888108256+00:00,run1_set5
117.913445,2369.8796,8050.4966,-195.31317,-272.431,234.54107666015625,2022-01-13 21:59:09.364919608+00:00,run1_set5
104.30854,2483.967,8113.263,244.03932,-343.89,-372.16363525390625,2022-01-14 07:25:24.981033452+00:00,run1_set5
89.145485,1956.9576,6388.7876,-142.75719,307.58243,363.8570556640625,2022-01-14 13:24:32.876338484+00:00,run1_set5
39.96895,1700.4841,6076.5044,342.03168,-132.05539,393.532470703125,2022-01-14 20:38:11.379556940+00:00,run1_set5
59.582172,1712.7898,5443.7886,-185.16504,321.20087,-393.09552001953125,2022-01-15 01:03:24.947994596+00:00,run1_set5
110.86376,1828.8754,5542.926,203.18092,259.33798,-109.1514892578125,2022-01-15 02:50:32.826243080+00:00,run1_set5
35.177025,1139.7732,3695.4976,-369.5369,-217.24672,-537.529296875,2022-01-15 04:14:44.607702820+00:00,run1_set5
82.889565,1567.896,5640.9736,-136.51146,-303.0304,188.806884765625,2022-01-15 05:20:14.590400140+00:00,run1_set5
116.11466,2373.804,7460.8,285.76535,379.1838,105.7459716796875,2022-01-15 08:27:47.830894912+00:00,run1_set5
40.497807,953.7105,3142.1409,227.20119,46.712887,290.5871276855469,2022-01-15 12:54:55.468304224+00:00,run1_set5
34.13251,1153.505,3723.3167,236.8581,267.2809,-10.9560546875,2022-01-15 13:30:53.128747548+00:00,run1_set5
8.4226265,607.05835,2193.5466,-103.4715,-229.95468,235.41485595703125,2022-01-15 15:36:53.814082552+00:00,run1_set5
130.76537,2716.865,7201.332,-125.59296,-1.9454684,-127.39471435546875,2022-01-15 17:21:40.270438276+00:00,run1_set5
110.79385,2189.1116,7413.0513,-274.47482,330.5876,492.4449157714844,2022-01-15 17:24:07.197763108+00:00,run1_set5
3.737816,716.51074,2109.127,-490.61984,-21.238281,-159.741943359375,2022-01-15 19:39:15.750240472+00:00,run1_set5
39.82366,1180.0787,3689.3271,274.78055,-7.1818438,-389.8524169921875,2022-01-15 21:08:25.486465760+00:00,run1_set5
31.736662,1100.441,3287.4868,-279.1156,-327.02036,-531.793701171875,2022-01-16 05:50:37.106986480+00:00,run1_set5
81.64386,2314.9954,7447.659,214.10648,-70.8026,409.8096923828125,2022-01-16 16:25:22.790817716+00:00,run1_set5
76.34206,1909.8673,6175.638,355.83136,-297.75903,-372.27569580078125,2022-01-16 16:42:31.957986544+00:00,run1_set5
41.749508,1169.2657,4019.9553,55.504185,437.77914,347.90472412109375,2022-01-16 17:16:27.335406768+00:00,run1_set5
29.602598,1194.3042,4359.4277,-253.33937,-281.25906,375.33404541015625,2022-01-16 18:08:09.701907508+00:00,run1_set5
83.90117,2005.4808,7129.2236,380.2969,-298.86157,135.91989135742188,2022-01-16 21:39:22.797104284+00:00,run1_set5
6.8791037,641.5455,2201.061,167.64708,-388.8394,145.11154174804688,2022-01-16 23:01:42.913854296+00:00,run1_set5
4.6742477,496.9952,1574.3169,274.32993,89.09152,-198.89459228515625,2022-01-16 23:57:09.795640544+00:00,run1_set5
21.777237,700.63104,2501.8745,149.01526,-50.538746,-544.8109130859375,2022-01-17 00:11:44.703552164+00:00,run1_set5
90.6775,1641.4427,5238.788,377.13934,-169.04985,-527.0380859375,2022-01-17 01:39:21.686012544+00:00,run1_set5
79.6753,2042.7292,5992.7754,167.89131,337.42563,-201.66168212890625,2022-01-17 04:40:48.420805400+00:00,run1_set5
36.407536,1223.2396,3597.3447,194.48451,160.62578,-501.5916748046875,2022-01-17 05:45:34.527604488+00:00,run1_set5
46.890427,1237.2646,4326.263,-413.4323,-43.91996,126.47055053710938,2022-01-17 06:26:52.735177356+00:00,run1_set5
105.158714,2379.3281,6914.5654,-84.71484,-104.791794,202.69793701171875,2022-01-17 11:33:45.554783228+00:00,run1_set5
29.733164,1127.1549,3530.3467,-170.35823,296.43045,21.503173828125,2022-01-17 11:56:21.607080204+00:00,run1_set5
130.02145,2194.6057,6736.4663,232.81512,-296.78284,-291.1416015625,2022-01-17 12:07:50.666928296+00:00,run1_set5
16.348467,594.97095,1657.7032,380.32852,176.92673,-501.546875,2022-01-17 16:01:28.711447308+00:00,run1_set5
75.15358,1864.3995,6056.199,116.42539,127.27988,-451.8526611328125,2022-01-17 18:54:24.131527844+00:00,run1_set5
91.19686,1758.4756,5542.028,-333.4827,-162.53809,-119.26177978515625,2022-01-17 22:12:30.317230976+00:00,run1_set5
2.6369867,430.7811,1637.9451,211.6573,-229.214,-477.8759765625,2022-01-18 01:25:14.395102220+00:00,run1_set5
109.13061,1958.7668,6916.076,373.55118,-255.81195,125.79843139648438,2022-01-18 01:45:50.743343328+00:00,run1_set5
102.977554,1798.828,6541.4673,294.06628,-418.5815,-324.65386962890625,2022-01-18 01:51:54.189406176+00:00,run1_set5
113.00113,1479.7018,5340.09,6.3506446,-280.57394,481.2256164550781,2022-01-18 06:20:52.237989468+00:00,run1_set5
45.344154,1153.1986,4194.6787,-17.114372,28.196522,381.76983642578125,2022-01-18 07:28:01.867108016+00:00,run1_set5
94.873924,2020.4363,6759.021,38.00387,386.6677,-419.79107666015625,2022-01-18 09:10:54.184839232+00:00,run1_set5
39.617027,862.9913,3464.1885,-73.82368,-237.86034,-336.3773193359375,2022-01-18 11:16:53.755610356+00:00,run1_set5
50.45194,1528.816,3646.0527,-250.97078,111.84639,-334.8369140625,2022-01-19 08:06:48.736637032+00:00,run1_set5
132.17749,2146.6938,7049.4443,-435.44565,-107.7941,-403.12176513671875,2022-01-19 14:59:26.450714180+00:00,run1_set5
96.86767,2059.5242,6567.5464,175.0843,453.13232,-378.9803466796875,2022-01-19 16:30:44.455091836+00:00,run1_set5
104.607216,2260.739,7309.3765,136.22183,-279.9365,-203.61651611328125,2022-01-19 22:58:49.577206420+00:00,run1_set5
49.22187,1612.936,4958.528,137.74777,269.7204,-327.96978759765625,2022-01-20 00:10:23.733966232+00:00,run1_set5
10.6215105,666.44214,2033.473,52.39489,289.37387,-425.403564453125,2022-01-20 02:01:00.005486772+00:00,run1_set5
67.749466,1763.8977,5814.19,-284.53247,-361.18216,72.88348388671875,2022-01-20 04:51:52.129805848+00:00,run1_set5
29.336325,1530.8226,5149.762,257.18802,331.68973,468.1859130859375,2022-01-20 07:46:06.552207912+00:00,run1_set5
74.86379,2154.8997,7350.516,343.91583,-203.0857,-123.569091796875,2022-01-20 16:23:52.126926740+00:00,run1_set5
99.14829,2045.2838,6530.8027,127.17207,60.623898,-218.4598388671875,2022-01-20 17:27:50.213366172+00:00,run1_set5
130.98251,2789.92,8918.49,73.84559,58.947445,-248.320068359375,2022-01-20 19:42:19.891619284+00:00,run1_set5
66.69245,1792.6027,6203.772,-192.36,-165.81451,484.6591796875,2022-01-21 01:59:11.552191336+00:00,run1_set5
84.05502,1601.1033,4667.473,-136.35046,-53.50263,-205.212890625,2022-01-21 02:10:19.724801408+00:00,run1_set5
75.8689,1531.4867,5265.7466,-279.79684,-161.36105,-34.514892578125,2022-01-21 05:56:09.025459052+00:00,run1_set5
25.982843,914.65826,2808.8445,-77.10634,-202.04678,-215.58642578125,2022-01-21 10:04:51.541398772+00:00,run1_set5
119.62855,2367.525,6923.4727,-114.93601,291.5768,-119.37939453125,2022-01-21 10:48:37.860675132+00:00,run1_set5
80.01933,1816.6699,5582.8296,106.23573,90.39625,-481.9033203125,2022-01-21 11:33:52.571055724+00:00,run1_set5
57.24061,1260.4814,4050.476,-379.63763,350.46402,308.5727233886719,2022-01-21 11:45:41.321466372+00:00,run1_set5
53.60016,1818.9199,6477.8867,170.11981,-408.47018,-247.21099853515625,2022-01-21 13:01:58.186803020+00:00,run1_set5
119.801186,2390.5447,6742.4844,-400.71222,224.21765,22.4833984375,2022-01-21 17:03:15.408701900+00:00,run1_set5
105.728325,1961.0759,6744.5576,236.69383,394.15567,451.12451171875,2022-01-22 11:15:48.562105100+00:00,run1_set5
83.38602,1992.1803,5803.152,380.52164,186.98267,57.12152099609375,2022-01-22 11:33:23.186268368+00:00,run1_set5
37.895752,1047.4395,3717.3242,-185.0458,-152.39885,183.09918212890625,2022-01-22 12:41:07.439193516+00:00,run1_set5
90.23614,2403.5986,7963.258,-485.77084,25.74264,141.476318359375,2022-01-22 16:29:50.865807100+00:00,run1_set5
38.499184,1200.2631,3714.0945,-43.57321,76.79432,-506.3751220703125,2022-01-22 18:43:44.156928092+00:00,run1_set5
83.45277,1690.5392,6004.1675,-38.293255,-331.55637,208.36642456054688,2022-01-22 19:17:33.146874204+00:00,run1_set5
114.71579,2076.232,6396.7007,45.97283,165.5148,64.1007080078125,2022-01-22 20:05:21.772037732+00:00,run1_set5
55.972736,1516.3446,4905.098,-25.523685,257.67523,-64.00543212890625,2022-01-23 05:26:40.746855104+00:00,run1_set5
65.03766,1657.9346,5549.173,-345.54602,-25.789213,469.11572265625,2022-01-23 05:38:48.567291212+00:00,run1_set5
89.385605,2600.129,8534.53,283.82288,-300.4849,-284.42572021484375,2022-01-23 07:51:51.266425692+00:00,run1_set5
39.893024,1421.4163,5258.305,75.80219,-466.42734,58.71783447265625,2022-01-23 11:01:36.417134932+00:00,run1_set5
8.272657,525.9559,1716.3561,66.48542,-178.45686,408.12933349609375,2022-01-23 11:54:08.558100224+00:00,run1_set5
56.50816,1492.2622,4568.3193,-218.03639,302.28772,49.11737060546875,2022-01-23 15:09:32.923482056+00:00,run1_set5
20.445253,1057.7424,3430.7996,207.74976,-328.3456,-45.96380615234375,2022-01-23 15:14:37.580792296+00:00,run1_set5
33.016056,1343.8284,4001.2278,-71.84364,253.02094,87.799560546875,2022-01-23 19:23:28.712855624+00:00,run1_set5
119.75317,2396.0508,7996.7056,179.05292,-331.7209,-506.9913330078125,2022-01-23 20:32:21.697030380+00:00,run1_set5
41.493336,1874.8109,6218.626,169.96327,-113.05556,301.79522705078125,2022-01-24 03:40:13.392602140+00:00,run1_set5
36.722927,1177.4408,4830.737,-477.41357,-178.80234,220.179443359375,2022-01-24 04:52:33.840895440+00:00,run1_set5
96.5812,2181.8464,6175.291,446.60175,185.36633,-477.394287109375,2022-01-24 07:49:35.883891868+00:00,run1_set5
8.757776,490.09692,1656.5194,-28.603065,15.096402,25.5584716796875,2022-01-24 14:08:32.869302336+00:00,run1_set5
64.130615,1176.8827,4147.74,151.3151,436.9698,-272.46142578125,2022-01-24 21:41:01.460529324+00:00,run1_set5
13.190569,954.3792,3049.598,-132.70297,370.09555,-417.1024169921875,2022-01-24 23:10:45.695280320+00:00,run1_set5
51.484848,1460.9105,5445.464,-9.639884,-477.7289,285.3667907714844,2022-01-24 23:32:51.803072460+00:00,run1_set5
40.90302,1380.4943,4504.105,47.917774,428.81848,88.3316650390625,2022-01-25 05:25:29.143160+00:00,run1_set5
90.52938,1842.8344,5476.7896,-116.07753,-80.260086,-156.43157958984375,2022-01-25 08:13:43.013146420+00:00,run1_set5
33.01467,971.27454,3249.3245,-186.39055,-205.52327,-393.0283203125,2022-01-25 08:59:28.383878856+00:00,run1_set5
84.37667,2085.502,6564.7744,131.77834,97.46983,382.778076171875,2022-01-25 17:33:49.431269124+00:00,run1_set5
92.783554,1634.5266,5258.4707,-384.19153,-16.396002,108.35052490234375,2022-01-25 23:03:01.022596348+00:00,run1_set5
127.79754,3577.7927,10548.686,-336.07446,-296.41635,4.8115234375,2022-01-26 00:32:48.116010756+00:00,run1_set5
109.64666,1917.9717,7359.9736,364.7049,-343.99844,307.37969970703125,2022-01-26 00:34:44.737139772+00:00,run1_set5
106.30204,2424.275,7999.5576,-151.54428,452.07913,-6.67669677734375,2022-01-26 01:59:50.081424172+00:00,run1_set5
7.6953025,327.26465,1290.7161,73.91111,-391.02036,430.26544189453125,2022-01-26 03:32:21.778540160+00:00,run1_set5
29.162426,783.8532,3189.4436,134.49037,-473.7707,477.68560791015625,2022-01-26 03:45:20.130930108+00:00,run1_set5
46.229893,1608.1543,6340.136,-29.689365,-476.87085,485.4545593261719,2022-01-26 11:20:42.881391856+00:00,run1_set5
87.19319,2461.118,7768.717,274.28958,-206.11456,296.8997497558594,2022-01-26 14:22:33.207246244+00:00,run1_set5
20.259777,925.4239,2935.994,348.52487,-240.13474,-416.96246337890625,2022-01-26 15:59:24.774558524+00:00,run1_set5
82.6379,1397.7638,4922.604,-453.38086,-52.84422,258.62640380859375,2022-01-26 17:19:10.533890872+00:00,run1_set5
72.259575,2058.2942,7080.9165,268.27466,-6.196622,-136.737548828125,2022-01-27 01:04:20.296653236+00:00,run1_set5
117.05574,2402.1816,6956.094,-231.3226,296.3157,84.29876708984375,2022-01-27 06:04:36.025998260+00:00,run1_set5
125.495155,2365.2463,6232.8203,-247.21245,259.55283,104.2728271484375,2022-01-27 07:11:26.911652620+00:00,run1_set5
124.11771,2604.581,7122.681,444.8554,132.41963,-79.20721435546875,2022-01-27 07:50:35.000358952+00:00,run1_set5
8.6265,649.8863,2327.593,77.211266,-379.27127,-276.01824951171875,2022-01-27 18:43:29.953169752+00:00,run1_set5
19.08125,654.45245,2407.977,105.91846,313.24554,272.5455017089844,2022-01-27 21:01:16.919290964+00:00,run1_set5
105.56244,2269.37,7156.645,288.7315,235.77979,255.39450073242188,2022-01-28 01:21:50.380460788+00:00,run1_set5
66.48109,1942.2404,6540.523,243.18518,-406.24,-433.6373291015625,2022-01-28 03:52:22.561757452+00:00,run1_set5
32.28269,1179.6525,4231.768,-173.40793,-174.23434,49.761474609375,2022-01-28 07:01:14.472558692+00:00,run1_set5
8.108419,747.04834,2691.5488,136.5398,-217.7553,418.261962890625,2022-01-28 07:31:57.730864896+00:00,run1_set5
